"Gene","Mean","Var","Max","cv","n"
"STC1",5.88046384065478,223.438171232088,82.6163306951248,6.46151267416396,164
"STC2",14.4287945572893,882.108797833197,202.445187075958,4.2370350242096,167
"STEAP1",5.81186127477519,61.990756637046,51.3699131445627,1.83525517925418,239
"STEAP1B",3.99925908795464,26.8484221195402,39.4971949414483,1.67864819020985,216
"STEAP2",6.40319432924765,82.7969789800871,61.4181855607965,2.01939430085836,228
"STIM2",112.650859822343,258.949073743497,166.09354800047,0.0204054106943938,270
"STK10",117.845707616839,661.843128681579,174.88204116144,0.0476570907722015,270
"STK3",58.0684370750688,1011.70794375219,229.21513433644,0.300037049391282,270
"STK31",1.3544388160087,11.3960606863311,30.5025283229595,6.21206470037362,134
"STK32A",8.45082047058714,184.201916961155,76.4464317743214,2.57926754976989,217
"STK32B",12.6513659432168,167.091603242367,77.7845646587992,1.04395022002221,260
"STK32C",94.7694807664342,377.307071117145,189.33267202905,0.042010508861345,270
"STK33",8.73542933299657,173.804356090179,83.3755559208755,2.27767705892419,241
"STK4",135.013943280902,1072.17427992701,213.884980477294,0.0588177140343807,270
"STMN2",10.0072776118043,414.481383748188,117.719376234867,4.13878754760718,182
"STMN3",14.0008980062017,372.126703303163,115.687750780859,1.89836208686906,242
"STMN4",0.897610119681071,4.68150550349086,18.4715962107686,5.81045387378249,122
"STMND1",7.32945711919195,216.537302219125,87.0824322807778,4.03078009282176,170
"STON1",54.6096744286361,227.158149205823,97.2592732149906,0.076170910484687,268
"STOX1",18.1295599340947,87.209712421437,73.4648669722637,0.265332426998243,269
"STOX2",19.0983093816652,296.272451313595,142.864495066895,0.812271886260189,259
"STRA6",2.37865669479697,44.3575535005999,53.8613642701475,7.83978320185861,138
"STRADA",54.4830256542921,107.023440642768,76.7698619334763,0.0360542506394427,269
"STRN3",114.631488076123,166.844641461341,157.283478402556,0.0126970959829294,270
"STX19",1.64436042284356,17.5390352819355,38.8626786882382,6.48651864578959,124
"STX1B",14.7499700857097,205.237962506663,99.4776538445186,0.943355564448286,264
"STX4",73.1202663650378,125.042049092711,114.282986690146,0.0233873250828349,270
"STX8",60.9228769811065,153.183936208937,97.7623679902205,0.0412717056025955,269
"STXBP4",75.5244892987184,178.379555460801,119.940987488829,0.0312729955339561,270
"STXBP5",165.091719401494,742.258601237417,237.674356453394,0.0272335751168771,270
"STXBP5L",12.4174491636907,425.299788441352,122.469384750012,2.75822941259423,231
"STXBP6",10.1036219209752,192.775830356853,98.648843488969,1.88841920929391,233
"STYK1",8.66859959332336,173.118247778595,142.770533343342,2.30380099455155,249
"SUB1",66.621772431548,198.842157747744,141.299707309544,0.044799802763525,269
"SUCLG2",41.8911348622088,76.9053678883499,69.2681585435485,0.0438240390856428,270
"SUCNR1",16.2734890949568,155.646058125777,55.3755769397064,0.587728528244544,225
"SULF1",6.44605230306578,153.400978777612,98.3188648255959,3.69181967989036,200
"SULF2",69.2313399064071,431.803569996561,167.61342627883,0.0900908645286166,270
"SULT1A1",26.6137962944135,219.102436829558,78.7378937383065,0.309338197752317,266
"SULT1B1",28.6292294052072,273.149228275718,81.3360737380831,0.333258059172281,257
"SULT1C2",1.15310862329905,3.95408826223313,10.988907969142,2.97376002711812,154
"SULT1C4",4.34951895232385,23.4817956073777,33.88948559494,1.24122023883317,216
"SULT1E1",0.841105640396205,2.67877390183871,12.375779429387,3.78647390759606,110
"SULT2A1",2.72225591714004,23.2411301220982,61.4880393461528,3.13616815966701,211
"SULT2B1",4.58017794167011,17.8771646775261,26.7746625650298,0.852185104932082,250
"SULT4A1",6.68056421927424,147.954061664191,73.0113385126855,3.31513032148823,198
"SUMO2",81.911477543922,81.1495080607813,116.162574148137,0.0120947353979371,270
"SUN3",10.2247863566154,42.1397374054496,75.2047164309295,0.403072658957388,261
"SUPT7L",73.9892630656645,108.166209612272,106.940295585497,0.0197585107592584,270
"SURF1",45.5788918278982,193.767998423403,117.131778892467,0.0932726958752493,269
"SUSD1",76.461540585878,345.649958686431,139.404891279541,0.0591221775037697,270
"SUSD3",42.1073866320401,463.649954192344,82.3379457313749,0.261501175299732,250
"SUSD4",18.4393542033536,441.632571104753,117.167866416755,1.29888195169222,266
"SUSD5",5.42169275587882,93.7916791792391,72.4287657073985,3.19076269454818,193
"SV2A",10.7721087988,143.239358492669,64.188664716695,1.23441418878226,250
"SV2B",6.89614311539054,104.028406554509,55.2193750352323,2.18745644614293,214
"SV2C",5.69428658108345,192.827131936473,86.7647612313749,5.94688445959031,98
"SVEP1",6.02766830379416,149.962361292539,96.7025127024232,4.12746670939933,188
"SVOPL",6.24812834779323,143.315845436699,134.455060033931,3.67108403156997,209
"SYBU",20.5229815430005,715.069181359395,161.976126864741,1.69772424858631,263
"SYCE2",3.44973355640594,7.25189490599943,13.3042506807127,0.609369053884199,233
"SYCN",0.519567317209916,4.0691743255655,22.2053173742824,15.0737964598208,95
"SYCP1",0.814990306428967,1.94087248546301,13.061835253096,2.92208010173633,145
"SYCP2L",43.9435831587934,196.642063555848,130.65431861935,0.101832285307072,268
"SYDE1",2.52633512793345,38.771059525355,45.9714627482163,6.07471276578118,158
"SYDE2",63.1198037809152,467.228966097802,197.465832440583,0.117273119860172,270
"SYF2",68.4050272510348,100.002549970787,106.377273098412,0.021371501413252,269
"SYK",84.8088308520231,743.118160189903,145.368491951635,0.10331793614943,268
"SYN2",5.68687437507583,115.606771758842,93.6373621490282,3.57467040421783,209
"SYN3",4.46699648338665,131.81395235552,69.5508776162498,6.60587210445545,100
"SYNC",9.31955935169846,105.289655549594,69.4215790086193,1.21225769051072,248
"SYNDIG1",11.5807231319726,712.017639602779,172.059356143922,5.30908153931022,162
"SYNDIG1L",3.13840141533893,53.3221999844136,60.0028473839787,5.41366125398895,138
"SYNE2",22.6411522641999,324.448208475557,101.187175394258,0.632919286226463,268
"SYNE4",8.22299944197706,250.240854544205,127.611080020587,3.70081770281749,218
"SYNGR3",20.6217707871078,150.481168595712,74.7045447420427,0.353858998902332,268
"SYNM",23.7194922677543,145.078102849432,99.3784970833295,0.257864223116481,268
"SYNPO",10.3845456084207,151.450304872198,85.1211276789888,1.40441401830032,243
"SYNPO2",1.76076848943388,10.5477753289507,31.0899396787992,3.40217270171307,151
"SYNPO2L",6.11397068556025,134.639937650209,75.3469602080891,3.60186306325362,183
"SYNPR",5.16040488661923,120.668837900638,80.6688470214295,4.53134964961873,141
"SYPL2",10.4056666282793,129.21608999513,78.586487031484,1.1933745704994,259
"SYT1",11.7479452878924,447.543408148337,101.047020926674,3.24273406793573,220
